Time_[s],Eta_[m],F_-20m_[N],M_-20m_[Nm],F_sb_[N],M_sb_[Nm],GX_[m],GV_[m/s],GA_[m/s^2],GF_[N]
4.36,52.269591999999996,-1266582.2,-20073877.0,-2170456.3,-72806300.0,-0.02603403,-0.1738115,0.41761285,-416028.75
4.38,52.249718,-1406717.9000000001,-23636338.0,-2348100.8000000003,-81189190.0,-0.029416794,-0.16398679,0.5634324,-424220.8
4.4,52.229843,-1533079.0999999999,-26918540.0,-2512925.8,-89084305.0,-0.032575216000000004,-0.15131037,0.70243794,-430412.72
4.42,52.20997,-1652924.4000000001,-29941460.0,-2653550.3,-96171266.0,-0.035451006,-0.13599484,0.8264101,-437391.94
4.44,52.190094,-1758335.4,-32634662.0,-2784363.5,-102473970.0,-0.037998237000000004,-0.11833415,0.9366690999999999,-443349.78
4.46,52.17022,-1844775.7999999998,-34855770.0,-2907589.8000000003,-107973300.0,-0.04017098,-0.09865348,1.0286155000000001,-449456.6
4.48,52.140404,-1921565.9000000001,-36643742.0,-2997458.7,-112363195.0,-0.0419339,-0.07734683,1.0986718999999998,-456648.6
4.5,52.12053,-1978477.9000000001,-37998586.0,-3070975.8000000003,-115677130.0,-0.043256975999999996,-0.05484571,1.1478604,-463776.75
4.52,52.100654999999996,-2013862.4,-38779420.0,-3130757.6,-117972510.0,-0.04412254,-0.0315441,1.1784382,-469181.38
4.54,52.08078,-2035637.5,-39085160.0,-3159667.1999999997,-119048460.0,-0.04451646,-0.007904787,1.1814619,-477139.38
4.56,52.049313,-2034565.2,-38960766.0,-3158359.1,-118881090.0,-0.044438735,0.015665736,1.1722204999999999,-479862.97
4.58,52.029438,-2018398.8,-38127477.0,-3158490.0,-117824266.0,-0.043894667000000005,0.03868592,1.1261408000000002,-489821.1
4.6,52.009563,-1980705.0,-36976460.0,-3124478.5,-115485850.0,-0.042898387,0.06068049,1.0694995,-494225.66
4.62,51.979748,-1931133.7000000002,-35227453.0,-3071237.5,-112186260.0,-0.041476387999999996,0.08124919,0.9845799999999999,-502587.94
4.64,51.959872999999995,-1860942.1,-33163710.0,-2993665.0,-107839400.0,-0.039660472,0.09999805,0.8869695,-507843.62
4.66,51.94,-1777223.6,-30738780.0,-2903403.8,-102641340.0,-0.037489496000000004,0.116658136,0.77662534,-510950.22
4.68,51.910187,-1684432.3,-27822267.999999996,-2810657.2,-96821620.0,-0.03501116,0.13084172,0.6392380999999999,-520184.9
4.7,51.890312,-1577536.5,-24763377.0,-2690047.0,-90241555.0,-0.03227492,0.14226739,0.50189346,-523248.94
4.72,51.8605,-1466681.8,-21455700.0,-2566559.3,-83207200.0,-0.02933907,0.1507788,0.34776938,-529909.0
4.74,51.840626,-1347083.9000000001,-18005640.0,-2432737.0,-75828540.0,-0.02626367,0.15620083,0.19330458,-533419.9
4.7599998,51.81081,-1224764.2000000002,-14453671.0,-2299176.8000000003,-68263375.0,-0.023112312000000003,0.15843968,0.030407462000000003,-539292.6
4.7799997,51.78928,-1102197.0,-10907696.000000002,-2159991.1999999997,-60655180.0,-0.019948589,0.15744533,-0.1292956,-543292.9
4.7999997,51.759468,-984248.8400000001,-7387198.7,-2029439.5,-53209570.0,-0.016836094,0.15323654,-0.2908725,-549463.5
4.8199997,51.739594,-867455.4,-3992594.2,-1902419.5999999999,-46060445.0,-0.013840183999999998,0.14586957,-0.44478366,-554591.5
4.8399997,51.70978,-758497.6,-867759.8,-1779716.5999999999,-39250844.0,-0.011020918999999999,0.13555083,-0.58570564,-557464.06
4.8599997,51.689907,-658695.2999999999,2066737.0,-1668525.1,-33072473.0,-0.008436594,0.12247416,-0.71981364,-562570.8
4.88,51.660090000000004,-570110.5,4679009.0,-1569237.8,-27577926.0,-0.006138435,0.10687096,-0.837568,-566400.9
4.9,51.63028,-495052.52,6901613.0,-1493496.7999999998,-22934582.000000004,-0.0041759023,0.08905392,-0.9413963,-571273.56
4.92,51.610405,-433026.6,8721061.0,-1428351.7,-19180693.0,-0.0025896245999999998,0.06939202,-1.0216311,-573358.8
4.94,51.580593,-393435.60000000003,10117869.0,-1385052.5,-16402338.0,-0.0014113984,0.048216693,-1.0927097,-580657.2
4.96,51.550779999999996,-362752.56,10973640.0,-1354703.7,-14652118.0,-0.0006677203999999999,0.025953215,-1.1298885,-581465.75
4.98,51.52925,-353514.68,11369302.0,-1353788.1,-14054365.0,-0.00037625513999999996,0.0031206394,-1.150075,-584614.9
5.0,51.499435,-365804.38,11297363.000000002,-1371971.2,-14585170.0,-0.00054406846,-0.019955833,-1.1539078,-590594.0
5.02,51.469623999999996,-390796.2,10654412.0,-1406505.9000000001,-16177583.999999998,-0.0011729269,-0.042813424,-1.1278017,-592636.7
5.04,51.44975,-432944.12,9534867.0,-1467334.1,-18884209.0,-0.0022522316,-0.06493307,-1.080913,-595104.94
5.06,51.419937,-500166.35000000003,8022656.699999999,-1546083.9000000001,-22681135.0,-0.0037625514,-0.08598331,-1.0203109000000001,-601062.8
5.08,51.390125,-576626.46,5978400.4,-1649949.7,-27472723.0,-0.005680923,-0.105557665,-0.93419904,-604020.5
5.1,51.360313,-667603.3,3523494.4,-1762318.4000000001,-33120290.0,-0.007972016,-0.12320585,-0.8278581,-605807.8
5.12,51.330498,-772189.5,735872.3,-1890646.4000000001,-39585586.0,-0.010595203000000001,-0.13859016,-0.70788914,-608722.94
5.14,51.310623,-893189.5,-2315525.0,-2033102.2,-46753840.0,-0.013499256999999999,-0.15148547,-0.5800841,-614489.3
5.16,51.280809999999995,-1018973.45,-5714625.5,-2186153.8,-54424203.0,-0.016636483,-0.16163537,-0.43328506,-616297.94
5.18,51.249344,-1153417.8,-9274089.0,-2343260.6999999997,-62520168.0,-0.019945055,-0.16880846,-0.28286606,-620447.1
5.2,51.219532,-1290336.8,-12906990.0,-2523390.9,-71051300.0,-0.023368447999999997,-0.17289218,-0.12486649999999999,-623532.44
5.22,51.189716,-1429317.7,-16580357.0,-2693710.0,-79620680.0,-0.026839533999999998,-0.17380524,0.033601522,-627554.0
5.24,51.159904,-1569865.7,-20300183.999999996,-2857750.0,-88080080.0,-0.030298255,-0.17156012,0.19066416,-631958.56
5.2599998,51.130093,-1704475.2000000002,-23979545.0,-3016688.2,-96329070.0,-0.033681016,-0.16613184,0.35121897,-632767.1
5.2799997,51.10028,-1836197.7999999998,-27461076.0,-3176934.8,-104286360.0,-0.03692423,-0.15758291,0.5024045,-634916.25
5.2999997,51.080405999999996,-1959919.7,-30699812.0,-3323445.8,-111755875.0,-0.03996607,-0.14613849,0.64017504,-638937.8
5.3199997,51.050594,-2070362.0,-33593844.0,-3477151.6,-118780670.0,-0.04275177,-0.13209248,0.762103,-644789.25
5.3399997,51.020782000000004,-2169092.0,-36290043.0,-3593837.1999999997,-124834710.0,-0.04523364,-0.11564502,0.88032585,-645151.0
5.3599997,50.989309999999996,-2254625.1999999997,-38592082.0,-3694563.5,-130032766.0,-0.04736222,-0.097021244,0.97891587,-646895.8
5.38,50.9595,-2328776.0,-40407030.0,-3780115.5,-134327030.0,-0.04910218,-0.07667142,1.0525496,-651789.75
5.4,50.929688,-2383213.4,-41806840.0,-3844213.9000000004,-137569230.0,-0.050421722,-0.054995798,1.1120868999999998,-653619.6
5.42,50.899876,-2419587.5999999996,-42697080.0,-3894708.0,-139773750.0,-0.05129612,-0.032325823,1.1509267,-655194.25
5.44,50.870064,-2434599.4,-43059770.0,-3923356.2,-140897530.0,-0.051711235,-0.009130528,1.1648528999999999,-658237.0
5.46,50.84025,-2434434.3,-42947367.0,-3928196.3000000003,-140849700.0,-0.05166001,0.014108542,1.1555687,-661705.3
5.48,50.810435999999996,-2417113.3,-42323900.0,-3915899.6999999997,-139702020.0,-0.051149502,0.036972385,1.1271628999999999,-663684.2
5.5,50.780623999999996,-2381068.8,-41237324.0,-3873515.9999999995,-137387520.0,-0.050186783,0.05906076,1.0782299,-665131.06
5.52,50.750813,-2326796.4000000004,-39695140.0,-3809679.2,-134006620.0,-0.048794817000000004,0.07996717,1.0089827,-666429.06
5.54,50.71934,-2257347.2,-37670367.0,-3730406.1999999997,-129693240.0,-0.04699833,0.09927886,0.9193786,-668237.7
5.56,50.68953,-2173628.7,-35273910.0,-3631772.9999999995,-124447370.0,-0.04483619,0.11661436,0.8113767,-670386.75
5.58,50.64978,-2073908.7,-32508770.0,-3520843.3,-118455490.0,-0.04234902,0.13166723,0.69123745,-670854.9
5.6,50.61997,-1964703.6,-29481354.0,-3393038.5999999996,-111741530.0,-0.03958628,0.1441873,0.55908847,-670663.4
5.62,50.590157,-1850879.4000000001,-26109229.0,-3263140.9,-104582840.0,-0.03660097,0.15386191,0.40675303,-675131.75
5.64,50.560345,-1726497.7,-22659172.000000004,-3122778.0,-96941170.0,-0.03345138,0.16049093,0.2548861,-675429.7
5.66,50.53053,-1597332.0,-19086218.999999996,-2977051.8000000003,-89084305.0,-0.030201099999999998,0.16403683,0.09888814,-675302.0
5.68,50.500717,-1468991.2,-15462311.000000002,-2825700.6999999997,-81098330.0,-0.026911959,0.16439329,-0.06290171,-677068.06
5.7,50.46925,-1339825.5999999999,-11890857.0,-2674349.6,-73155390.0,-0.023647547,0.16157283,-0.21894224,-676493.56
5.72,50.439438,-1214866.5,-8356871.999999999,-2538042.0,-65523277.0,-0.020469693,0.15563798,-0.37366256,-677280.9
5.74,50.409626,-1095103.5999999999,-5046196.0,-2397679.2,-58158965.0,-0.017441988000000002,0.14670132,-0.5184174,-676642.5
5.7599998,50.37981,-984413.8,-1946839.4000000001,-2267258.3,-51301543.0,-0.014620957,0.13492544,-0.6571249,-677876.6
5.7799997,50.34006,-883209.2999999999,852772.6,-2148872.0000000005,-45080130.0,-0.012061361999999999,0.12054174,-0.7790528,-676897.9
5.7999997,50.31025,-796109.1,3336154.3000000003,-2046183.5,-39638187.99999999,-0.00981443,0.10383162,-0.88918406,-677514.94
5.8199997,50.280437,-724185.3999999999,5449351.6,-1961154.8,-35076137.0,-0.007922555,0.08508276,-0.9825784,-678280.94
5.8399997,50.250626000000004,-663561.7,7127920.0,-1895617.2999999998,-31480057.0,-0.006422834499999999,0.06467041,-1.0556584999999998,-678302.2
5.8599997,50.220814000000004,-620918.9,8308912.0,-1845908.2000000002,-28864291.0,-0.00534353,0.043013543,-1.1066784,-677451.06
5.8799996,50.189341999999996,-596669.43,9017808.0,-1817390.9000000001,-27329262.000000004,-0.0047076056,0.020518674,-1.1387893,-677770.25
5.9,50.15953,-589493.5,9217138.0,-1809411.3,-26898879.0,-0.0045256605,-0.002370185,-1.146455,-676855.3
5.92,50.12972,-601370.85,8929383.0,-1823408.2000000002,-27587490.0,-0.004801227700000001,-0.025209013,-1.1340195,-676940.44
5.94,50.08997,-630239.2999999999,8133562.0,-1857812.1,-29375967.0,-0.0055307740000000005,-0.047560047,-1.0970961000000001,-675663.75
5.96,50.060154,-676346.3,6856651.399999999,-1912622.9999999998,-32230834.0,-0.006698401600000001,-0.06895425,-1.0392197,-674663.7
5.98,50.030342,-738867.1000000001,5125628.0,-1986663.5,-36089926.0,-0.008279379,-0.08899138,-0.9611143,-673663.56
6.0,50.00053,-816482.0,2974962.4,-2078625.2,-40891080.0,-0.010245445,-0.10727745,-0.8641426,-672620.94
6.02,49.97072,-907706.2400000001,446619.05,-2186546.4000000004,-46524300.0,-0.012557737,-0.12344349,-0.7502637,-671578.3
6.04,49.93925,-1010642.7999999999,-2411442.9999999995,-2308464.4,-52893957.0,-0.015166792,-0.13718931,-0.6215643,-670535.7
6.06,49.909434999999995,-1123394.8,-5540774.0,-2441763.1999999997,-59866145.0,-0.018026683,-0.14822724,-0.48059973,-669471.8
6.08,49.869686,-1243652.3,-8879926.0,-2584219.0,-67302190.0,-0.021077354,-0.15633841,-0.32941420000000005,-668067.44
6.1,49.839874,-1368034.2,-12379440.0,-2732038.3000000003,-75053850.0,-0.024258742000000003,-0.16134144,-0.17005181,-666003.5
6.12,49.810062,-1496045.0,-15937405.0,-2883651.1,-82977664.0,-0.02750902,-0.16314253,-0.009198897,-664960.9
6.14,49.78025,-1623396.0999999999,-19513355.0,-3035002.1999999997,-90906260.0,-0.030762833,-0.16168539,0.15433703,-662790.5
6.16,49.750440000000005,-1749015.0,-23009873.0,-3183998.5,-98686610.0,-0.033954818,-0.15700756,0.31271988,-661790.44
6.18,49.720622999999996,-1871087.2999999998,-26407475.0,-3323315.0,-106117875.0,-0.037023152999999996,-0.14920284,0.46692917,-659981.8
6.2,49.69081,-1981447.3,-29605746.0,-3455305.6999999997,-113109190.0,-0.039904244,-0.13837753,0.61351526,-657534.8
6.22,49.659344,-2083228.9999999998,-32517762.000000004,-3577093.0,-119517100.0,-0.042539794000000006,-0.12473802,0.74796396,-655258.06
6.24,49.619595000000004,-2174948.1999999997,-35079080.0,-3686322.3,-125222055.0,-0.044876818,-0.10857199,0.86601645,-654066.5
6.2599998,49.58978,-2252150.6,-37273207.0,-3779199.7,-130075805.0,-0.046867612999999995,-0.09018586,0.97014284,-651321.6
6.2799997,49.559967,-2315084.0,-39029707.0,-3854286.6,-133992280.0,-0.048471555,-0.06993610000000001,1.0514424,-650513.06
6.2999997,49.530155,-2361191.0000000005,-40381555.0,-3899155.5,-136789770.0,-0.04965508,-0.048235454000000004,1.1147699,-648449.06
6.3199997,49.500343,-2390059.3,-41189367.0,-3934213.6,-138602160.0,-0.05039346,-0.025515448,1.1535671,-647704.4
6.3399997,49.47053,-2398967.3,-41517586.0,-3946640.9,-139271640.0,-0.05067079,-0.0022013329999999998,1.173924,-644895.6
6.3599997,49.44072,-2391791.5,-41319754.0,-3933821.0,-138769530.0,-0.050480015999999996,0.021250367000000003,1.1674507,-643916.9
6.3799996,49.40925,-2365562.5,-40600367.0,-3898763.1999999997,-137167550.0,-0.04982466,0.0443456,1.1384912,-642640.2
6.3999996,49.379436,-2317146.0,-39482320.0,-3839243.1999999997,-134360500.0,-0.04871179,0.06672165,1.0950946000000001,-637427.06
6.42,49.349625,-2256109.9,-37776777.0,-3768080.5999999996,-130601830.0,-0.04716261,0.087909475,1.0202683000000001,-636958.94
6.44,49.309875,-2180309.6,-35665080.0,-3674418.2,-125800680.0,-0.045207143,0.107421294,0.92793864,-635235.4
6.46,49.280064,-2086858.4000000001,-33133739.999999996,-3565973.9,-120133984.0,-0.042878955999999996,0.124919385,0.8187869000000001,-632575.6
6.48,49.250248,-1981777.2,-30269680.0,-3440392.8000000003,-113635210.0,-0.040225737000000004,0.14005979999999998,0.69247246,-630277.6
6.5,49.220436,-1865973.5,-27059417.999999996,-3304477.8000000003,-106505220.0,-0.03729519,0.15251735,0.55103946,-628554.06
6.52,49.190624,-1740272.0999999999,-23622850.0,-3157705.0,-98825290.0,-0.034143828,0.16202936,0.39883178,-626639.06
6.54,49.160812,-1607724.7,-20034910.0,-2994711.6999999997,-90695840.0,-0.030835257999999997,0.16842073,0.23895836,-624532.56
6.56,49.129345,-1472290.4000000001,-16337563.999999998,-2831587.4,-82351220.0,-0.02742953,0.17158514,0.07716852,-620894.0
6.58,49.09953,-1338918.2000000002,-12632725.0,-2664145.9999999995,-73891820.0,-0.023993773,0.17147882,-0.08751728,-617787.4
6.6,49.069717,-1205216.2000000002,-8942872.0,-2498667.1999999997,-65566320.00000001,-0.02059158,0.16806427,-0.2534807,-616042.56
6.62,49.039906,-1073906.0,-5341444.0,-2344961.4000000004,-57522953.0,-0.017291838,0.16137896,-0.41429102,-614106.25
6.64,49.010094,-945812.5599999999,-1970818.8,-2196226.6,-49847810.0,-0.0141581455,0.15161055,-0.5609623,-609212.3
6.66,48.98028,-830998.6599999999,1221458.1,-2061619.4000000001,-42770414.00000001,-0.011247026,0.13894662,-0.70303416,-607424.94
6.68,48.95047,-727897.1,4110992.9999999995,-1940355.5,-36376848.0,-0.008618539,0.12355606,-0.83347964,-606658.94
6.7,48.920654,-637910.03,6511945.300000001,-1812027.5,-30576254.0,-0.0063203797,0.10582032,-0.93747824,-601105.4
6.72,48.90078,-560625.1,8554703.000000002,-1719280.8,-25846834.0,-0.004398476,0.08614591,-1.026486,-597403.0
6.74,48.869312,-498681.67,10177818.000000002,-1642231.7,-22131202.999999996,-0.0028863890999999997,0.06485802,-1.0986292,-595275.2
6.759999799999999,48.8395,-456203.82999999996,11355813.0,-1593307.5,-19525000.0,-0.0018123839000000002,0.04233188,-1.1501602,-593785.75
6.7799997,48.80969,-428737.57999999996,11983778.0,-1563220.3,-18013880.0,-0.0011976572,0.019067796,-1.1728593,-589487.56
6.7999997,48.779872999999995,-422881.39999999997,12046725.0,-1549485.0,-17569152.0,-0.0010510414,-0.004421427,-1.1721351999999998,-585210.7
6.8199997,48.75006,-434346.3,11606100.0,-1546345.5,-18190814.0,-0.0013725364,-0.027685513999999998,-1.1502028,-582040.25
6.8399997,48.72025,-461482.6400000001,10700872.0,-1581141.8,-20074932.0,-0.00215331,-0.05025543,-1.1026325000000001,-577699.5
6.8599997,48.690437,-508249.5,9341530.999999998,-1632551.5,-23039787.0,-0.0033756976,-0.071687154,-1.0370476999999998,-575358.94
6.8799996,48.670563,-567883.5,7435157.7,-1703059.9,-26946700.0,-0.0050096693,-0.09153667,-0.94459033,-570337.3
6.8999996,48.64075,-645745.8,5158599.6,-1792143.8,-31795670.0,-0.007023429499999999,-0.109378725,-0.8365885000000001,-566911.5
6.92,48.60928,-737547.4,2543330.5999999996,-1896925.4000000001,-37467150.0,-0.00937105,-0.12491313,-0.7144050000000001,-564826.25
6.94,48.579468,-839659.2000000001,-391166.35000000003,-2007201.2,-43793765.99999999,-0.012003069,-0.1378272,-0.5748884,-561443.06
6.96,48.549656,-945565.1,-3670369.1,-2133174.3000000003,-50670316.0,-0.014862961000000001,-0.14777698,-0.41820908,-555506.5
6.98,48.52978,-1064833.0,-7039495.0,-2265688.5,-57996375.0,-0.017892433,-0.15458110000000003,-0.2609761,-553485.06
7.0,48.499970000000005,-1187070.3,-10524023.000000002,-2406967.0,-65585445.00000001,-0.021026127000000002,-0.15816452,-0.09680135,-550697.6
7.02,48.470154,-1305101.0,-14114960.0,-2545760.0,-73212770.0,-0.024196915,-0.15838339999999998,0.07525208,-545250.44
7.04,48.45028,-1427173.2,-17633959.0,-2681544.1999999997,-80782710.0,-0.027337674,-0.15521899,0.24066186,-542314.06
7.06,48.420466999999995,-1547513.3,-21013576.0,-2820075.6999999997,-88166160.0,-0.030383045,-0.14882135,0.39755416,-541228.9
7.08,48.390656,-1652841.9,-24294277.0,-2944479.2,-95124000.0,-0.033269435,-0.13924679999999998,0.55836445,-534590.1
7.1,48.370779999999996,-1758088.0,-27282729.0,-3062342.0,-101536695.0,-0.03593325,-0.1266767,0.6967312,-533228.4
7.12,48.339314,-1848075.1,-29977430.0,-3159275.0,-107236870.0,-0.038319732999999995,-0.1113987,0.8283265,-528568.44
7.14,48.309498,-1926019.9,-32318432.0,-3249405.3,-112171914.0,-0.04037412,-0.09368172,0.94033164,-525312.94
7.16,48.289623,-1990685.2,-34254780.0,-3319913.8,-116169690.0,-0.042052254000000004,-0.073901,1.0346203,-521333.9
7.18,48.259809999999995,-2037617.0000000002,-35674070.0,-3373154.8,-119234960.0,-0.043318800000000005,-0.05246927,1.1045915000000002,-519099.72
7.2,48.239937,-2068052.4999999998,-36673720.0,-3401803.0,-121128640.0,-0.044143735999999996,-0.029836815,1.1550577,-515354.78
7.22,48.210125,-2078775.0999999999,-37172793.0,-3406381.3,-121903330.0,-0.04450586,-0.0063976236,1.1848689,-510418.25
7.24,48.19025,-2072259.0,-37114340.0,-3395916.3,-121563805.0,-0.04439634,0.017348005,1.1853799999999999,-507801.06
7.259999799999999,48.16044,-2046937.4000000001,-36552320.0,-3358765.4000000004,-120067030.0,-0.04381341,0.040899765,1.1657897,-503439.06
7.2799997,48.14056,-2006274.2,-35449260.0,-3303562.0,-117436920.0,-0.0427659,0.06376361,1.1171548,-501375.1
7.2999997,48.11075,-1942681.0,-33881598.0,-3224158.4,-113716510.0,-0.04127148,0.08549552,1.0523367000000001,-496310.9
7.3199997,48.089220000000005,-1867705.6,-31804371.0,-3130888.4,-108996650.0,-0.03935664,0.10563271,0.9573666,-495161.88
7.3399997,48.059406,-1774419.3,-29439389.0,-3005307.6,-103215180.0,-0.037058483999999996,0.12379371,0.85558254,-488076.28
7.3599997,48.03953,-1670162.9999999998,-26554350.0,-2875279.0000000005,-96740330.0,-0.034421165,0.13961579,0.7242853,-486459.16
7.3799996,48.019657,-1554524.3,-23375560.0,-2735046.9,-89552945.0,-0.03149238,0.15269871,0.5817024000000001,-483139.78
7.3999996,47.98984,-1427338.0999999999,-20046900.0,-2578594.2,-81719990.0,-0.028332189,0.16286111,0.43264624,-477245.75
7.4199996,47.969967,-1296357.9,-16403508.000000002,-2414030.8,-73542734.0,-0.024998887,0.16987786,0.2677049,-474543.44
7.44,47.950092,-1158696.7,-12805077.0,-2232592.5,-64925527.0,-0.02155783,0.17362387,0.10638353,-467457.84
7.46,47.92028,-1021942.8,-8975844.000000002,-2071430.4000000001,-56447000.0,-0.018076144,0.1739991,-0.06869361,-465713.03
7.48,47.900406,-881642.15,-5269505.4,-1902550.4000000001,-47930215.0,-0.014620957,0.17096601,-0.23452927,-460223.3
